       86	 8.7100000000000009e+01	 1.0000000000000000e+00	 1.5961878609143252e+00	 7.5668572208087426e-07
       87	 8.8100000000000009e+01	 1.0000000000000000e+00	 1.5961908374823537e+00	 7.3121026211708795e-07
       88	 8.9100000000000009e+01	 1.0000000000000000e+00	 1.5961937143674545e+00	 7.0686566999711431e-07
       89	 9.0100000000000009e+01	 1.0000000000000000e+00	 1.5961964959717827e+00	 6.8358988869476889e-07
       90	 9.1100000000000009e+01	 1.0000000000000000e+00	 1.5961991864571257e+00	 6.6132489617842793e-07
       91	 9.2100000000000009e+01	 1.0000000000000000e+00	 1.5962017897604897e+00	 6.4001641675304199e-07
       92	 9.3100000000000009e+01	 1.0000000000000000e+00	 1.5962043096085035e+00	 6.1961362707307899e-07
       93	 9.4100000000000009e+01	 1.0000000000000000e+00	 1.5962067495307752e+00	 6.0006891988706457e-07
       94	 9.5100000000000009e+01	 1.0000000000000000e+00	 1.5962091128722586e+00	 5.8133765268308935e-07
       95	 9.6100000000000009e+01	 1.0000000000000000e+00	 1.5962114028047218e+00	 5.6337794474003999e-07
       96	 9.7100000000000009e+01	 1.0000000000000000e+00	 1.5962136223374044e+00	 5.4615047284656271e-07
       97	 9.8100000000000009e+01	 1.0000000000000000e+00	 1.5962157743269065e+00	 5.2961829943853900e-07
       98	 9.9100000000000009e+01	 1.0000000000000000e+00	 1.5962177596328768e+00	 5.1374669496340175e-07
       99	 1.1000000000000001e+00	 2.0000000000000000e+00	-1.6616249292583620e+02	-1.0426587383782459e-17
      100	 2.1000000000000001e+00	 2.0000000000000000e+00	 1.2258470222154472e+00	 1.4209356195840400e-14
      101	 3.1000000000000001e+00	 2.0000000000000000e+00	 1.4714401204455214e+00	 1.4210388876935150e-14
      102	 4.1000000000000005e+00	 2.0000000000000000e+00	 1.5307569589575394e+00	 2.8421508072504269e-14
      103	 5.1000000000000005e+00	 2.0000000000000000e+00	 1.5554590526540579e+00	 1.4210750096406760e-14
      104	 6.1000000000000005e+00	 2.0000000000000000e+00	 1.5682964735468801e+00	-1.4210915855948621e-14
      105	 7.1000000000000005e+00	 2.0000000000000000e+00	 1.5758662208832703e+00	-1.4210893489611863e-14
      106	 8.0999999999999996e+00	 2.0000000000000000e+00	 1.5807180551518627e+00	-2.6113506123566790e-20
      107	 9.0999999999999996e+00	 2.0000000000000000e+00	 1.5840193947872052e+00	-1.8416032209061200e-20
      108	 1.0100000000000000e+01	 2.0000000000000000e+00	 1.5863695436884910e+00	-1.3469644121295095e-20
      109	 1.1100000000000000e+01	 2.0000000000000000e+00	 1.5881029431133129e+00	-1.4210864862520839e-14
      110	 1.2100000000000000e+01	 2.0000000000000000e+00	 1.5894185662059925e+00	-7.8336494243294238e-21
      111	 1.3100000000000000e+01	 2.0000000000000000e+00	 1.5904409666683392e+00	-6.1731432614669321e-21
      112	 1.4100000000000000e+01	 2.0000000000000000e+00	 1.5912514156909623e+00	-1.4210859665859769e-14
      113	 1.5100000000000001e+01	 2.0000000000000000e+00	 1.5919048067699464e+00	-4.0307828394346747e-21
      114	 1.6100000000000001e+01	 2.0000000000000000e+00	 1.5924393175543372e+00	 1.4210851389811787e-14
      115	 1.7100000000000001e+01	 2.0000000000000000e+00	 1.5928821751936937e+00	 1.4210851939761565e-14
      116	 1.8100000000000001e+01	 2.0000000000000000e+00	 1.5932532252651583e+00	-2.3403699770048057e-21
      117	 1.9100000000000001e+01	 2.0000000000000000e+00	 1.5935672121992823e+00	-1.4210856706884658e-14
      118	 2.0100000000000001e+01	 2.0000000000000000e+00	 1.5938352772681412e+00	-7.1054290665616820e-15
      119	 2.1100000000000001e+01	 2.0000000000000000e+00	 1.5940659668730390e+00	-7.1054288349152174e-15
      120	 2.2100000000000001e+01	 2.0000000000000000e+00	 1.5942659260654253e+00	-7.1054286433121858e-15
      121	 2.3100000000000001e+01	 2.0000000000000000e+00	 1.5944403848880313e+00	-1.1258597758106534e-21
      122	 2.4100000000000001e+01	 2.0000000000000000e+00	 1.5945935054212441e+00	-9.9144611448087520e-22
      123	 2.5100000000000001e+01	 2.0000000000000000e+00	 1.5947286333656123e+00	-8.7760497874943318e-22
      124	 2.6100000000000001e+01	 2.0000000000000000e+00	 1.5948484830539087e+00	 7.1054265770546093e-15
      125	 2.7100000000000001e+01	 2.0000000000000000e+00	 1.5949552753012384e+00	 7.1054266603127145e-15
      126	 2.8100000000000001e+01	 2.0000000000000000e+00	 1.5950508413570432e+00	 1.4210854089739494e-14
      127	 2.9100000000000001e+01	 2.0000000000000000e+00	 1.5951367021664922e+00	 1.4210854152029716e-14
      128	 3.0100000000000001e+01	 2.0000000000000000e+00	 1.5952141294265303e+00	 7.1054268487147055e-15
      129	 3.1100000000000001e+01	 2.0000000000000000e+00	 1.5952841930654174e+00	-4.6135908357267788e-22
      130	 3.2100000000000001e+01	 2.0000000000000000e+00	 1.5953477984912396e+00	-7.1054277771716958e-15
      131	 3.3100000000000001e+01	 2.0000000000000000e+00	 1.5954057160545290e+00	-1.4210855097882439e-14
      132	 3.4100000000000001e+01	 2.0000000000000000e+00	 1.5954586045314727e+00	 7.1054270076098174e-15
      133	 3.5100000000000001e+01	 2.0000000000000000e+00	 1.5955070299761758e+00	 1.4210854394280444e-14
      134	 3.6100000000000001e+01	 2.0000000000000000e+00	 1.5955514809572833e+00	 1.4210854420217884e-14
      135	 3.7100000000000001e+01	 2.0000000000000000e+00	 1.5955923809505776e+00	 7.1054270858328791e-15
      136	 3.8100000000000001e+01	 2.0000000000000000e+00	 1.5956300984786083e+00	 7.1054271066752026e-15
      137	 3.9100000000000001e+01	 2.0000000000000000e+00	 1.5956649554537918e+00	 7.1054271254396248e-15
      138	 4.0100000000000001e+01	 2.0000000000000000e+00	 1.5956972340798075e+00	-2.1522222899996007e-22
      139	 4.1100000000000001e+01	 2.0000000000000000e+00	 1.5957271825893145e+00	-7.1054275574927086e-15
      140	 4.2100000000000001e+01	 2.0000000000000000e+00	 1.5957550200368900e+00	-1.8598330254780321e-22
      141	 4.3100000000000001e+01	 2.0000000000000000e+00	 1.5957809403210064e+00	-7.1054275309368674e-15
      142	 4.4100000000000001e+01	 2.0000000000000000e+00	 1.5958051155735973e+00	-2.1316282234612678e-14
      143	 4.5100000000000001e+01	 2.0000000000000000e+00	 1.5958276990284048e+00	-1.4210854866485173e-14
      144	 4.6100000000000001e+01	 2.0000000000000000e+00	 1.5958488274576865e+00	-1.4210854856852294e-14
      145	 4.7100000000000001e+01	 2.0000000000000000e+00	 1.5958686232501194e+00	-7.1054274904191806e-15
      146	 4.8100000000000001e+01	 2.0000000000000000e+00	 1.5958871961888903e+00	-1.4210854839907332e-14
      147	 4.9100000000000001e+01	 2.0000000000000000e+00	 1.5959046449784324e+00	-7.1054274748409905e-15
      148	 5.0100000000000001e+01	 2.0000000000000000e+00	 1.5959210585597035e+00	-7.1054274679598263e-15
      149	 5.1100000000000001e+01	 2.0000000000000000e+00	 1.5959365172468765e+00	-1.0400579605340499e-22
      150	 5.2100000000000001e+01	 2.0000000000000000e+00	 1.5959510937123937e+00	-9.8131191698328179e-23
      151	 5.3100000000000001e+01	 2.0000000000000000e+00	 1.5959648538433768e+00	-9.2690810472736690e-23
      152	 5.4100000000000001e+01	 2.0000000000000000e+00	 1.5959778574880517e+00	-8.7645262783622735e-23
      153	 5.5100000000000001e+01	 2.0000000000000000e+00	 1.5959901591079699e+00	 7.1054272746416320e-15
      154	 5.6100000000000001e+01	 2.0000000000000000e+00	 1.5960018083496763e+00	-7.8601649318757205e-23
      155	 5.7100000000000001e+01	 2.0000000000000000e+00	 1.5960128505467495e+00	-7.4543866971864965e-23
      156	 5.8100000000000001e+01	 2.0000000000000000e+00	 1.5960233271617454e+00	-7.0760655214804551e-23
      157	 5.9100000000000001e+01	 2.0000000000000000e+00	 1.5960332761762501e+00	 7.1054272903718237e-15
      158	 6.0100000000000001e+01	 2.0000000000000000e+00	 1.5960427324358299e+00	-6.3928840390514612e-23
      159	 6.1100000000000001e+01	 2.0000000000000000e+00	 1.5960517279557571e+00	 3.5527136179594632e-15
      160	 6.2100000000000001e+01	 2.0000000000000000e+00	 1.5960602921924654e+00	-5.7948932796605837e-23
      161	 6.3100000000000001e+01	 2.0000000000000000e+00	 1.5960684522850848e+00	-3.5527137340377658e-15
      162	 6.4100000000000009e+01	 2.0000000000000000e+00	 1.5960762332709564e+00	-5.2692178486691021e-23
      163	 6.5100000000000009e+01	 2.0000000000000000e+00	 1.5960836582779052e+00	-5.0301076217783193e-23
      164	 6.6100000000000009e+01	 2.0000000000000000e+00	 1.5960907486963904e+00	 3.5527136307480147e-15
      165	 6.7100000000000009e+01	 2.0000000000000000e+00	 1.5960975243338780e+00	-4.5935947871330461e-23
      166	 6.8100000000000009e+01	 2.0000000000000000e+00	 1.5961040035533109e+00	 7.1054273136590939e-15
      167	 6.9100000000000009e+01	 2.0000000000000000e+00	 1.5961102033977639e+00	 3.5527136367388705e-15
      168	 7.0100000000000009e+01	 2.0000000000000000e+00	 1.5961161397026622e+00	 7.1054273173138849e-15
      169	 7.1100000000000009e+01	 2.0000000000000000e+00	 1.5961218271970417e+00	 3.5527136401894661e-15
      170	 7.2100000000000009e+01	 2.0000000000000000e+00	 1.5961272795950521e+00	-3.7026652369079777e-23
      171	 7.3100000000000009e+01	 2.0000000000000000e+00	 1.5961325096787320e+00	-3.5527783359555463e-23
      172	 7.4100000000000009e+01	 2.0000000000000000e+00	 1.5961375293730065e+00	-3.4108735468986352e-23
      173	 7.5100000000000009e+01	 2.0000000000000000e+00	 1.5961423498137606e+00	-3.2764265144939911e-23
      174	 7.6100000000000009e+01	 2.0000000000000000e+00	 1.5961469814096709e+00	-3.5527137102900376e-15
      175	 7.7100000000000009e+01	 2.0000000000000000e+00	 1.5961514338984770e+00	-3.0280086304877226e-23
      176	 7.8100000000000009e+01	 2.0000000000000000e+00	 1.5961557163981901e+00	 3.5527136496687130e-15
      177	 7.9100000000000009e+01	 2.0000000000000000e+00	 1.5961598374538681e+00	-2.8040825341869474e-23
      178	 8.0100000000000009e+01	 2.0000000000000000e+00	 1.5961638050802520e+00	-3.5527137058041650e-15
      179	 8.1100000000000009e+01	 2.0000000000000000e+00	 1.5961676268007974e+00	-1.7763568654172783e-15
      180	 8.2100000000000009e+01	 2.0000000000000000e+00	 1.5961713096833812e+00	-1.7763568644781276e-15
      181	 8.3100000000000009e+01	 2.0000000000000000e+00	 1.5961748603729990e+00	-2.4183389541604599e-23
      182	 8.4100000000000009e+01	 2.0000000000000000e+00	 1.5961782851217698e+00	 1.7763568160693096e-15
      183	 8.5100000000000009e+01	 2.0000000000000000e+00	 1.5961815898164975e+00	-2.2518090621198987e-23
      184	 8.6100000000000009e+01	 2.0000000000000000e+00	 1.5961847800039877e+00	-1.7763568611428162e-15
      185	 8.7100000000000009e+01	 2.0000000000000000e+00	 1.5961878609143252e+00	-2.1002247775517563e-23
      186	 8.8100000000000009e+01	 2.0000000000000000e+00	 1.5961908374823519e+00	-1.7763568596954122e-15
      187	 8.9100000000000009e+01	 2.0000000000000000e+00	 1.5961937143674536e+00	-1.7763568590197142e-15
      188	 9.0100000000000009e+01	 2.0000000000000000e+00	 1.5961964959717836e+00	-8.8817843867355608e-16
      189	 9.1100000000000009e+01	 2.0000000000000000e+00	 1.5961991864571266e+00	-1.7763568577557038e-15
      190	 9.2100000000000009e+01	 2.0000000000000000e+00	 1.5962017897604897e+00	-1.7763568571642743e-15
      191	 9.3100000000000009e+01	 2.0000000000000000e+00	 1.5962043096085026e+00	-1.7763568565979834e-15
      192	 9.4100000000000009e+01	 2.0000000000000000e+00	 1.5962067495307757e+00	-1.7763568560555086e-15
      193	 9.5100000000000009e+01	 2.0000000000000000e+00	 1.5962091128722595e+00	-1.3322676456855490e-15
      194	 9.6100000000000009e+01	 2.0000000000000000e+00	 1.5962114028047214e+00	-4.4408922548694177e-16
      195	 9.7100000000000009e+01	 2.0000000000000000e+00	 1.5962136223374044e+00	-4.4408922500878340e-16
      196	 9.8100000000000009e+01	 2.0000000000000000e+00	 1.5962157743269070e+00	-2.2204461962489207e-16
      197	 9.9100000000000009e+01	 2.0000000000000000e+00	 1.5962177596328766e+00	-1.4259335235773430e-23
      198	 1.1000000000000001e+00	 3.0000000000000000e+00	-1.6616249292583620e+02	-1.0426587383782459e-17
      199	 2.1000000000000001e+00	 3.0000000000000000e+00	 1.2258470222154614e+00	 1.4209356195840400e-14
      200	 3.1000000000000001e+00	 3.0000000000000000e+00	 1.4714401204455214e+00	 1.4210388876935150e-14
      201	 4.1000000000000005e+00	 3.0000000000000000e+00	 1.5307569589575394e+00	 1.4210653357302265e-14
      202	 5.1000000000000005e+00	 3.0000000000000000e+00	 1.5554590526540437e+00	 1.4210750096406760e-14
      203	 6.1000000000000005e+00	 3.0000000000000000e+00	 1.5682964735468659e+00	 1.4210793574455386e-14
      204	 7.1000000000000005e+00	 3.0000000000000000e+00	 1.5758662208832703e+00	-3.8774409861151104e-20
      205	 8.0999999999999996e+00	 3.0000000000000000e+00	 1.5807180551518769e+00	-2.6113506123566790e-20
      206	 9.0999999999999996e+00	 3.0000000000000000e+00	 1.5840193947872052e+00	 1.4210836299169794e-14
      207	 1.0100000000000000e+01	 3.0000000000000000e+00	 1.5863695436884768e+00	 1.4210841245557882e-14
      208	 1.1100000000000000e+01	 3.0000000000000000e+00	 1.5881029431133413e+00	 1.4210844567883167e-14
      209	 1.2100000000000000e+01	 3.0000000000000000e+00	 1.5894185662059783e+00	-7.8336494243294238e-21
      210	 1.3100000000000000e+01	 3.0000000000000000e+00	 1.5904409666682966e+00	-1.4210860888345265e-14
      211	 1.4100000000000000e+01	 3.0000000000000000e+00	 1.5912514156909765e+00	-1.4210859665859769e-14
      212	 1.5100000000000001e+01	 3.0000000000000000e+00	 1.5919048067699606e+00	-4.0307828394346747e-21
      213	 1.6100000000000001e+01	 3.0000000000000000e+00	 1.5924393175543230e+00	 1.4210851389811787e-14
      214	 1.7100000000000001e+01	 3.0000000000000000e+00	 1.5928821751936937e+00	 1.4210851939761565e-14
      215	 1.8100000000000001e+01	 3.0000000000000000e+00	 1.5932532252651725e+00	-2.3403699770048057e-21
      216	 1.9100000000000001e+01	 3.0000000000000000e+00	 1.5935672121992823e+00	-1.9916826542590202e-21
      217	 2.0100000000000001e+01	 3.0000000000000000e+00	 1.5938352772681341e+00	-7.1054290665616820e-15
      218	 2.1100000000000001e+01	 3.0000000000000000e+00	 1.5940659668730319e+00	-7.1054288349152174e-15
      219	 2.2100000000000001e+01	 3.0000000000000000e+00	 1.5942659260654324e+00	-1.4210856000913189e-14
      220	 2.3100000000000001e+01	 3.0000000000000000e+00	 1.5944403848880384e+00	-7.1054284834607772e-15
      221	 2.4100000000000001e+01	 3.0000000000000000e+00	 1.5945935054212441e+00	-9.9144611448087520e-22
      222	 2.5100000000000001e+01	 3.0000000000000000e+00	 1.5947286333656194e+00	-7.1054282352059805e-15
      223	 2.6100000000000001e+01	 3.0000000000000000e+00	 1.5948484830539158e+00	 7.1054265770546093e-15
      224	 2.7100000000000001e+01	 3.0000000000000000e+00	 1.5949552753012455e+00	 7.1054266603127145e-15
      225	 2.8100000000000001e+01	 3.0000000000000000e+00	 1.5950508413570432e+00	 1.4210854089739494e-14
      226	 2.9100000000000001e+01	 3.0000000000000000e+00	 1.5951367021664851e+00	 1.4210854152029716e-14
      227	 3.0100000000000001e+01	 3.0000000000000000e+00	 1.5952141294265232e+00	 1.4210854206315707e-14
      228	 3.1100000000000001e+01	 3.0000000000000000e+00	 1.5952841930654031e+00	 7.1054268962419185e-15
      229	 3.2100000000000001e+01	 3.0000000000000000e+00	 1.5953477984912325e+00	-4.1957069346150704e-22
      230	 3.3100000000000001e+01	 3.0000000000000000e+00	 1.5954057160545432e+00	-3.8268043722789350e-22
      231	 3.4100000000000001e+01	 3.0000000000000000e+00	 1.5954586045314869e+00	 1.4210854365210819e-14
      232	 3.5100000000000001e+01	 3.0000000000000000e+00	 1.5955070299761758e+00	 1.4210854394280444e-14
      233	 3.6100000000000001e+01	 3.0000000000000000e+00	 1.5955514809572762e+00	 7.1054270626168817e-15
      234	 3.7100000000000001e+01	 3.0000000000000000e+00	 1.5955923809505705e+00	-2.7176812243199050e-22
      235	 3.8100000000000001e+01	 3.0000000000000000e+00	 1.5956300984786083e+00	-2.5092579904742667e-22
      236	 3.9100000000000001e+01	 3.0000000000000000e+00	 1.5956649554537918e+00	 1.4210854483040627e-14
      237	 4.0100000000000001e+01	 3.0000000000000000e+00	 1.5956972340798004e+00	 7.1054271423787727e-15
      238	 4.1100000000000001e+01	 3.0000000000000000e+00	 1.5957271825893216e+00	-1.9989170721801521e-22
      239	 4.2100000000000001e+01	 3.0000000000000000e+00	 1.5957550200368900e+00	-7.1054275435843051e-15
      240	 4.3100000000000001e+01	 3.0000000000000000e+00	 1.5957809403209922e+00	-7.1054275309368674e-15
      241	 4.4100000000000001e+01	 3.0000000000000000e+00	 1.5958051155735973e+00	-1.6180967083511280e-22
      242	 4.5100000000000001e+01	 3.0000000000000000e+00	 1.5958276990284048e+00	-7.1054275088841724e-15
      243	 4.6100000000000001e+01	 3.0000000000000000e+00	 1.5958488274576794e+00	-7.1054274992512910e-15
      244	 4.7100000000000001e+01	 3.0000000000000000e+00	 1.5958686232501194e+00	-1.4210854848020182e-14
      245	 4.8100000000000001e+01	 3.0000000000000000e+00	 1.5958871961888974e+00	-7.1054274823063315e-15
      246	 4.9100000000000001e+01	 3.0000000000000000e+00	 1.5959046449784324e+00	-7.1054274748409905e-15
      247	 5.0100000000000001e+01	 3.0000000000000000e+00	 1.5959210585597106e+00	-7.1054274679598263e-15
      248	 5.1100000000000001e+01	 3.0000000000000000e+00	 1.5959365172468765e+00	-1.0400579605340499e-22
      249	 5.2100000000000001e+01	 3.0000000000000000e+00	 1.5959510937123937e+00	-9.8131191698328179e-23
      250	 5.3100000000000001e+01	 3.0000000000000000e+00	 1.5959648538433839e+00	-9.2690810472736690e-23
      251	 5.4100000000000001e+01	 3.0000000000000000e+00	 1.5959778574880588e+00	 7.1054272699557391e-15
      252	 5.5100000000000001e+01	 3.0000000000000000e+00	 1.5959901591079699e+00	 7.1054272746416320e-15
      253	 5.6100000000000001e+01	 3.0000000000000000e+00	 1.5960018083496692e+00	 7.1054272789993525e-15
